,Unnamed: 0,name,Prediction result,pro non_persion
53,53,nguyen thi thuy trinh,1,0.0007846355438232
54,54,pham ngoc minh,1,0.0037828087806701
55,55,nguyen thua hieu,1,0.0014203786849975
56,56,nguyen duc thuan,1,0.0013503432273864
57,57,nguyen quang trung,1,0.000623881816864
58,58,pham van canh,1,0.002925157546997
59,59,chu minh dat,1,0.0559802055358886
60,60,nguyen thuan thuyen,1,0.0088707208633422
61,61,le van hien,1,0.0020631551742553
62,62,le thi kim hiep,1,0.0024679899215698
63,63,hoang thi ngoc minh,1,0.0045583248138427
64,64,tran van son,1,0.0015524625778198
65,65,vu duc linh,1,0.0277737975120544
66,66,nguyen van kha,1,0.0014249086380004
67,67,tran van vo,1,0.0056914687156677
68,68,nham duc tuan,1,0.3673650622367859
69,69,le nguyen thao linh,1,0.0711170434951782
70,70,vu manh cuong,1,0.0037106275558471
71,71,dao van nghia,1,0.0517312884330749
72,72,le thi cam van,1,0.0010104775428771
73,73,hoang minh lam,1,0.0132117271423339
74,74,bui thanh thai,1,0.0135684609413146
75,75,le van tien,1,0.0016913414001464
76,76,nguyen tran gia phong,1,0.6448657512664795
77,77,vu huu nam,1,0.0300133824348449
78,78,nguyen van thang,1,0.0011944770812988
79,79,nguyen phuoc duc,1,0.0016661286354064
80,80,ly manh khoa,1,0.2715573906898498
81,81,nguyen cao cuong,1,0.0069917440414428
82,82,nguyen tuan dung,1,0.0011390447616577
83,83,minh hung quang tri,1,0.0007159113883972
84,84,nguyen van truong,1,0.0015279650688171
85,85,tran ngoc nhat,1,0.0018038153648376
86,86,tran van ngoc,1,0.0023341178894042
87,87,nguyen thuan phat,1,0.0015659928321838
88,88,son thi sen,1,0.0077391266822814
89,89,.,0,0.2434419989585876
90,90,nguyen thi tram,1,0.0007845163345336
91,91,tran van long,1,0.0038910508155822
92,92,phung van huy,1,0.0034993886947631
93,93,ha vu nhu nguyet,1,0.1162716746330261
94,94,pham thanh long,1,0.0036030411720275
95,95,le viet huy,1,0.0026745796203613
96,96,truong dich ton,1,0.076636254787445
97,97,lo thi dung,1,0.0015058517456054
98,98,pham hong trang,1,0.0050411820411682
99,99,ha van tu,1,0.0106920599937438
100,100,truong vu lan nhi,1,0.0854436755180358
101,101,pham thi huong,1,0.0015328526496887
102,102,dao quang dung,1,0.0015904307365417
103,103,truong manh cuong,1,0.009051501750946
104,104,nguyen thi lien,1,0.0008622407913208
105,105,vu minh duc,1,0.0107533335685729
106,106,luong van thich,1,0.0569055676460266
107,107,nguyen van linh,1,0.0009309649467468
108,108,le thi hong hoa,1,0.0012789368629455
109,109,tran minh cuong,1,0.0011872053146362
110,110,cao huy cuong,1,0.0115577578544616
111,111,vu van hai,1,0.0032154321670532
112,112,pham dinh quang,1,0.0005416274070739
113,113,vu tuan ngoc,1,0.002631664276123
114,114,chau thi dien,1,0.0068827867507934
115,115,nguyen thi huyen trang,1,0.0008578300476074
116,116,tran thanh tuan,1,0.0091651678085327
117,117,le quang thanh,1,0.0008560419082641
118,118,nguyen hung tuan anh,1,0.0061326622962951
119,119,nguyen anh tuan,1,0.0013651251792907
120,120,vu thi dung,1,0.0010358095169067
121,121,le van danh,1,0.0021193027496337
122,122,nguyen thi ngoc,1,0.001003086566925
123,123,nguyen viet nghia,1,0.0319089293479919
124,124,ninh thi bich,1,0.0070783495903015
125,125,pham thi thu giang,1,0.0048247575759887
126,126,nguyen ba tuan,1,0.001770794391632
127,127,ha tran luc,1,0.0404604077339172
128,128,phan ba cuong,1,0.0072005987167358
129,129,bui van dong,1,0.0060440897941589
130,130,nguyen tien manh,1,0.0009519457817077
131,131,to thi hoang mai,1,0.0031073689460754
132,132,do thi an,1,0.0010918378829956
133,133,doan thanh cong,1,0.0272729992866516
134,134,le thi mui,1,0.0002723336219787
135,135,le thi mai,1,0.0009451508522033
136,136,huynh dang tu,1,0.0075268745422363
137,137,nguyen thi thu hoai,1,0.0019592642784118
138,138,phung minh ly,1,0.0077319741249084
139,139,nguyen thi  cuc b,1,0.0028856992721557
140,140,tu thi hien,1,0.0015622973442077
141,141,dong van chinh,1,0.0081179738044738
142,142,luong thi huong,1,0.0020145177841186
143,143,pham huyen trang,1,0.00269615650177
144,144,dieu roi,1,0.3478185534477234
145,145,dang dinh thai,1,0.0194616913795471
146,146,pham hoang dai,1,0.0075389742851257
147,147,nguyen quoc tung,1,0.0007569789886474
148,148,ho thi chuyen,1,0.0017716288566589
149,149,nguyen thi trang,1,0.0008094906806945
150,150,vu thi hong hanh,1,0.0019150972366333
151,151,vu ngoc quy,1,0.0004419684410095
152,152,le minh nien,1,0.046544075012207
153,153,tran bao thi hong thuy,1,0.0157902240753173
154,154,nguyen thi mong yen,1,0.0180031657218933
155,155,lo van thinh,1,0.0146602988243103
156,156,vu quang minh,1,0.0003547668457031
157,157,ngo vu duy,1,0.0024982094764709
158,158,vu thi thu phuong,1,0.001279592514038
159,159,nguyen manh ha,1,0.0009191036224365
160,160,nguyen hoai son,1,0.0010731816291809
161,161,nguyen manh hieu,1,0.0006986856460571
162,162,tran thi nhung,1,0.0011630654335021
163,163,bui thi anh diep,1,0.0010674595832824
164,164,nguyen tien quan,1,0.0005022287368774
165,165,le duy thai,1,0.0072371363639831
166,166,quang van mung,1,0.0097112655639648
167,167,cong ty  tnhh ha trung,0,0.995329976081848
168,168,to thi lan,1,0.0025940537452697
169,169,hung thi ngan,1,0.0031368732452392
170,170,nguyen vu mai phuong,1,0.0019242763519287
171,171,nguyen thi ngoc nhu,1,0.0018704533576965
172,172,kieu minh vuong,1,0.0212683677673339
173,173,nguyen thien thu,1,0.0019474029541015
174,174,ha thi ngoc chau,1,0.0056041479110717
175,175,tran van nam,1,0.0036598443984985
176,176,doan duc hai,1,0.047482430934906
177,177,ly thi net,1,0.0466577410697937
178,178,cty tnhh mtv td hb xanh bac kan,0,0.9999977946281432
179,179,tran thi bich nguyen,1,0.0023881196975708
180,180,cung vinh ky,1,0.1479628682136535
181,181,truong dinh quy,1,0.0002891421318054
182,182,truong chi hao,1,0.0144543051719665
183,183,hoang thi hoai,1,0.0036372542381286
184,184,lan anh co.,0,0.9968706965446472
185,185,vi van phuc,1,0.0052319765090942
186,186,truong vu hoang gia,1,0.2531136274337768
187,187,dinh nguyen the hung,1,0.0277353525161743
188,188,nguyen thi thuy hang,1,0.0006952285766601
189,189,nguyen thi hang,1,0.0008167624473571
190,190,bui van dung,1,0.0060440897941589
191,191,nguyen linh giang,1,0.026600182056427
192,192,bui thi le,1,0.000542938709259
193,193,tran thi lan hoa,1,0.0036338567733764
194,194,nguyen lan phuong,1,0.0010191798210144
195,195,phan xuan binh,1,0.0170000791549682
196,196,nguyen the dung,1,0.0009094476699829
197,197,nguyen trong hao,1,0.001303493976593
198,198,nguyen van hung,1,0.0011944770812988
199,199,cong ty tnhh ngan khoa,0,0.9989169239997864
200,200,dinh thi canh,1,0.002530813217163
201,201,nguyen thi thuy duong,1,0.0021334290504455
202,202,nguyen phuong anh,1,0.0010191798210144
203,203,do nhu ngoc,1,0.0132837295532226
204,204,nguyen thi thuy my,1,0.0007003545761108
205,205,hoang thi chau,1,0.0038776993751525
206,206,doan minh sang,1,0.0011690258979797
207,207,tran kim thien,1,0.0025087594985961
208,208,tt hoc tap cong dong xa son phu,0,0.999998927116394
209,209,do thi phuong,1,0.0011521577835083
210,210,dinh van uoc,1,0.1509934067726135
211,211,hoang dinh long,1,0.0191555023193359
212,212,bui thi hoai anh,1,0.0037436485290527
213,213,nguyen nhu do,1,0.0010985136032104
214,214,nguyen thi nhu ngoc,1,0.0038283467292785
215,215,hoang thi hong,1,0.002420961856842
216,216,vo thi bich chi,1,0.425068736076355
217,217,huynh manh hung,1,0.0063287019729614
218,218,nguyen ngoc chau,1,0.0056157112121582
219,219,truong bach hoang nam,0,0.9103124737739564
220,220,le thi phuong thao,1,0.0009870529174804
221,221,nguyen thi phuong dung,1,0.0023579597473144
222,222,ma thi dep,1,0.0313200950622558
223,223,vu thai thinh,1,0.0116078257560729
224,224,nguyen thi doan,1,0.0008218884468078
225,225,le thi thuy,1,0.0011140704154968
226,226,huynh thi thuy hang,1,0.0007385611534118
227,227,bui thi hau,1,0.0010968446731567
228,228,pham thi hoa,1,0.0025559663772583
229,229,ngo thi yen,1,0.0011428594589233
230,230,nguyen thi van,1,0.0008517503738403
231,231,le dang hieu,1,0.0048737525939941
232,232,hoang thi bay,1,0.0052061676979064
233,233,ha minh vinh,1,0.0330443382263183
234,234,nguyen thi bich phuong,1,0.0022088289260864
235,235,ha trung kien,1,0.0242142081260681
236,236,khong van xuan,1,0.0174267888069152
237,237,vu van huy,1,0.0022258162498474
238,238,nguyen thi thu na,1,0.0008349418640136
239,239,nguyen trong chung,1,0.0180853009223938
240,240,nguyen thi tuyet trinh,1,0.0037133693695068
241,241,doan thi my huong,1,0.0050476789474487
242,242,truong huynh my ly,1,0.3280811905860901
243,243,bui thi mau,1,0.0010287761688232
244,244,ha thi hoai,1,0.0067856311798095
245,245,luong van bo,1,0.0049419403076171
246,246,do thi anh van,1,0.000798761844635
247,247,vi thi huyen,1,0.0016107559204101
248,248,dao thi trung,1,0.0012769103050231
249,249,dinh thi lai,1,0.0021663308143615
250,250,dao viet hoang,1,0.0331740975379943
251,251,pham cam tu,1,0.0272981524467468
252,252,trieu thi hong tham,1,0.0031231641769409
253,253,ly thi hoa,1,0.0067856311798095
254,254,tran duy hieu,1,0.006465196609497
255,255,ha thi lanh,1,0.0050169229507446
256,256,phan duc thieu,1,0.0131763219833374
257,257,luong van hanh,1,0.004145324230194
258,258,le thi hao,1,0.0011919736862182
259,259,ha thi le,1,0.0021300315856933
260,260,le thi bao ngoc,1,0.000919222831726
261,261,nguyen thi toan,1,0.0008689761161804
262,262,dang thi hoa,1,0.0053814649581909
263,263,duong quoc huy,1,0.0006294846534729
264,264,nguyen van thanh,1,0.0012968778610229
265,265,pham thi quyen,1,0.0004424452781677
266,266,nguyen thi dien,1,0.0009901523590087
267,267,lo thi vinh,1,0.0011144280433654
268,268,ta thi hai,1,0.0042960047721862
269,269,ho thi my my,1,0.2962215542793274
270,270,nguyen thanh trung,1,0.0010047554969787
271,271,duong thi lan huong,1,0.0033326745033264
272,272,sung van dung,1,0.2096860408782959
273,273,do van quyen,1,0.00053471326828
274,274,le phu manh,1,0.0018296241760253
275,275,pham thi hue,1,0.0016156435012817
276,276,dang thi ha,1,0.0034052729606628
277,277,nguyen thi huong,1,0.0009582638740539
278,278,le thi hai,1,0.0011919736862182
279,279,bui the hiep,1,0.0251110792160034
280,280,pham thi cuong,1,0.001996099948883
281,281,nguyen minh hoang,1,0.0005298256874084
282,282,nguyen thi thu ha,1,0.0006684064865112
283,283,ho sy tien,1,0.0249151587486267
284,284,nguyen thi phuong thao,1,0.0011574625968933
285,285,ca thi sim,1,0.0225266218185424
286,286,tong van nghia,1,0.0306247472763061
287,287,nguyen thi diep,1,0.0007692575454711
288,288,vi thi ngoc bich,1,0.0123363137245178
289,289,nguyen thi ngoc nhung,1,0.00197035074234
290,290,tran thi thanh thuy,1,0.0013269186019897
291,291,le thi hoang thi,1,0.0014454722404479
292,292,vo thanh nguyen,1,0.0024136304855346
293,293,doan thang loi,1,0.0148964524269104
294,294,tran thi ngoc nga,1,0.0013260841369628
295,295,hoang xuan cuong,1,0.0197312235832214
296,296,vu trong phat,1,0.0061431527137756
297,297,pham thi yen,1,0.0016156435012817
298,298,le thi khuyen,1,0.0011140704154968
299,299,le thi thai thien thu,1,0.1986868381500244
300,300,le van vu,1,0.0021193027496337
301,301,truong thi thuong,1,0.0011172890663146
302,302,tran kim ngan,1,0.0074473619461059
303,303,ly van hoan,1,0.0157698988914489
304,304,tran van nam,1,0.0036598443984985
305,305,nguyen kien thiet,1,0.011681854724884
306,306,bui thi lan phuong,1,0.0019099116325378
307,307,do thi hai duong,1,0.0021067261695861
308,308,dao xuan truong,1,0.0081625580787658
309,309,trieu minh thu,1,0.0077324509620666
310,310,giang thi danh,1,0.0022886991500854
311,311,nguyen thi thuy duong,1,0.0021334290504455
312,312,nguyen thanh quoc,1,0.0004851818084716
313,313,nguyen thi lien,1,0.0008622407913208
314,314,vo thi ngoc diem,1,0.0040430426597595
315,315,tran thi ne,1,0.0015500783920288
316,316,truong thi trang,1,0.002173364162445
317,317,nguyen duc toan,1,0.0018948316574096
318,318,tran bao duy,1,0.01030033826828
319,319,huynh cong long,1,0.05844247341156
320,320,nguyen the thanh,1,0.0009875297546386
321,321,bui van tung,1,0.0065997838973999
322,322,hoang thi diep,1,0.0029852390289306
323,323,ma thi diem,1,0.0037539601325988
324,324,nguyen trung nghia,1,0.021378755569458
325,325,chu ngoc nam,1,0.0688255429267883
326,326,le phi hung,1,0.0011724829673767
327,327,ngo thi yen,1,0.0011428594589233
328,328,nguyen thanh le,1,0.0010408163070678
329,329,ta van dung,1,0.0093002915382385
330,330,nong thi nim,1,0.0466577410697937
331,331,pham thi chinh,1,0.0030704140663146
332,332,bui thi thuy hong,1,0.004030704498291
333,333,nguyen thi hanh,1,0.000886857509613
334,334,lo duy thanh,1,0.0184544920921325
335,335,bui van truong,1,0.0028358101844787
336,336,quach van manh,1,0.0063908100128173
337,337,nguyen phong duy,1,0.0022780299186706
338,338,quan thai thao nguyen,1,0.1231692433357238
339,339,huynh thuong bich,1,0.0973037481307983
340,340,le thanh son,1,0.0011368989944458
341,341,do van diep,1,0.0026094317436218
342,342,le thi sen,1,0.0012622475624084
343,343,le thi diem,1,0.0013307332992553
344,344,tran thi hong diep,1,0.002750813961029
345,345,luu chi ngoan,1,0.0485334396362304
346,346,luu thi thu,1,0.0011194348335266
347,347,duong thi hoa,1,0.0054026842117309
348,348,nguyen thanh loc,1,0.0011006593704223
349,349,nguyen  duc,1,0.0020445585250854
350,350,phan my nhi,1,0.0167205333709716
351,351,nguyen dang long,1,0.0012437105178833
352,352,pham thi sau,1,0.0009704828262329
353,353,pham hoai thanh,1,0.0109532475471496
354,354,luong dinh dai,1,0.0207559466361999
355,355,luong thi hoan,1,0.0031414031982421
356,356,pham duy bao long,1,0.2070472240447998
357,357,nguyen quoc qui,1,0.0010428428649902
358,358,nguyen van binh,1,0.0011358261108398
359,359,la thi anh,1,0.0050169229507446
360,360,ung van minh,1,0.0043210387229919
361,361,ung thi thu huong,1,0.0018139481544494
362,362,nong van thien,1,0.005911111831665
363,363,do thi lien,1,0.0008591413497924
364,364,thieu phuong tu uyen,1,0.074041724205017
365,365,then thi nhung,1,0.0065887570381164
366,366,huynh thi thao,1,0.0012416839599609
367,367,bui van vang,1,0.0126129984855651
368,368,nguyen quoc huy,1,0.0006294846534729
369,369,pham van cuong,1,0.0020204186439514
370,370,nguyen huu tho,1,0.0036623477935791
371,371,bui thi thao,1,0.0010968446731567
372,372,nguyen trung au,1,0.003481388092041
373,373,chu tat kien,1,0.0892361402511596
374,374,nguyen thi thu trang,1,0.0008639693260192
375,375,nguyen thi bich le,1,0.0037541985511779
376,376,nguyen van quynh,1,0.0006046295166015
377,377,nguyen tuan anh,1,0.001770794391632
378,378,dasimex,0,0.2434419989585876
379,379,nguyen lam son,1,0.0005744695663452
380,380,nguyen thi tra my,1,0.0038803815841674
381,381,hoang thi khanh,1,0.0036372542381286
382,382,vuong thi huyen trang,1,0.0027927756309509
383,383,nguyen thi hiep,1,0.0011124014854431
384,384,nguyen trung hieu,1,0.0009719133377075
385,385,ton that phu,1,0.0417618155479431
386,386,nguyen tien dat,1,0.0016315579414367
387,387,le van tu,1,0.0021193027496337
388,388,au thi hoa,1,0.0024060606956481
389,389,ho thi hiep,1,0.0036444664001464
390,390,duong thi lan,1,0.0039929747581481
391,391,nguyen thi kieu trang,1,0.0010653138160705
392,392,nguyen thi khanh,1,0.0009377598762512
393,393,lo thi phuong,1,0.0011521577835083
394,394,hoang thi duong,1,0.0039291381835937
395,395,lang thi thu,1,0.0034052729606628
396,396,xuan thanh binh phuoc cement.,0,0.3455743789672851
397,397,nguyen thang tu,1,0.001077115535736
398,398,nguyen ho my duyen,1,0.1218571662902832
399,399,lo thi thu trang,1,0.0018599033355712
400,400,dang trung xuan,1,0.0154465436935424
401,401,nguyen hoang minh,1,0.0006147623062133
402,402,nguyen thi huyen,1,0.0009377598762512
403,403,giang thi pa,1,0.0037897825241088
404,404,ma kim phuong,1,0.0032998919486999
405,405,bui van dai,1,0.0034999847412109
406,406,vu the bac,1,0.0147720575332641
407,407,vi thi thanh,1,0.0050169229507446
408,408,le thi bich thoa,1,0.0018638372421264
409,409,nguyen duc vinh,1,0.0007637739181518
410,410,nguyen duc hieu,1,0.001990258693695
411,411,le do quan,1,0.0005269646644592
412,412,hoang xuan dang,1,0.0110348463058471
413,413,hoang tri duy,1,0.0053492188453674
414,414,pham van cuong,1,0.0020204186439514
415,415,vu huy khoa,1,0.0222045183181762
416,416,nguyen thi huyen,1,0.0009377598762512
417,417,nguyen thi kim oanh,1,0.0050042867660522
418,418,dang thi hoa,1,0.0053814649581909
419,419,tran van quang,1,0.000705599784851
420,420,tran minh toi,1,0.0086528658866882
421,421,pham thi nguyet,1,0.0006548762321472
422,422,nguyen nhat huy,1,0.0007851123809814
423,423,cao xuan dat,1,0.0607314109802246
424,424,bui anh manh,1,0.0150637030601501
425,425,nguyen ngoc thuy an,1,0.0086216926574707
426,426,bui thi xim,1,0.0396280288696289
427,427,doan thi nho,1,0.0029678344726562
428,428,thao thi su,1,0.0019300580024719
429,429,tran huy hoang,1,0.004065990447998
430,430,vo thu suong,1,0.0050649046897888
431,431,tran hoang gia vy,1,0.2201022505760193
432,432,vu tuan truong,1,0.0027016997337341
433,433,nguyen thi thuy,1,0.000886857509613
434,434,nguyen thi tra my,1,0.0038803815841674
435,435,nguyen thi ngoc lien,1,0.0013436079025268
436,436,cty tnhh dau homemade - cn 1nvt,0,0.999999701976776
437,437,hoang thi lanh,1,0.0036372542381286
438,438,nguyen thi quynh,1,0.000516653060913
439,439,tran minh hieu,1,0.0026437044143676
440,440,ngo van toan,1,0.0043879747390747
441,441,vu thi my duyen,1,0.0066994428634643
442,442,pham thi thuong,1,0.0015328526496887
443,443,vo ngoc han,1,0.0113666653633117
444,444,mai cam tu,1,0.0676808357238769
445,445,bui thanh son,1,0.0011722445487976
446,446,nguyen thi thanh thao,1,0.0027127265930175
447,447,nguyen van quy,1,0.0006046295166015
448,448,nguyen thanh hoa,1,0.0016471147537231
449,449,ngo thi lien,1,0.0010506510734558
450,450,luc thi le,1,0.0015680193901062
451,451,nguyen tien dat,1,0.0016315579414367
452,452,nguyen thi hoai thuong,1,0.0061908364295959
453,453,tran van minh,1,0.0023952722549438
454,454,trinh thi dien,1,0.0014362931251525
455,455,hoang thi lai,1,0.0036372542381286
456,456,nguyen ngoc lam,1,0.001782476902008
457,457,lang van nam,1,0.0078596472740173
458,458,truong ngoc bau,1,0.0312326550483703
459,459,do luong thu huyen,1,0.0414418578147888
460,460,pham nhat minh,1,0.0025758743286132
461,461,le thi cuc,1,0.0015524625778198
462,462,pham duy anh,1,0.0087189078330993
463,463,nguyen thi binh dinh,1,0.0052060484886169
464,464,pham ngoc dung,1,0.0029811859130859
465,465,le thi ka nga,1,0.2434419989585876
466,466,phan thi thu ha,1,0.0009890794754028
467,467,pham vi dang,1,0.0015146136283874
468,468,pham nguyen dinh chau,1,0.0754531025886535
469,469,dang giang quan,1,0.0021030902862548
470,470,bui thi hue,1,0.0010968446731567
471,471,le thi hong ngoc,1,0.0008938908576965
472,472,nguyen duc huynh,1,0.0020445585250854
473,473,nguyen van hieu,1,0.0013871192932128
474,474,bui thanh phuong,1,0.0016089081764221
475,475,nguyen thi ngoc nhu,1,0.0018704533576965
476,476,pham gia khiem,1,0.1436548829078674
477,477,luong cong tuan anh,1,0.157567024230957
478,478,nguyen van cong,1,0.0034694075584411
479,479,duong thi khuong,1,0.0027359724044799
480,480,nguyen dao thi thanh thuy,1,0.0027853846549987
481,481,tran van que,1,0.0008416175842285
482,482,nguyen van tam,1,0.0012028217315673
483,483,nguyen thi hoan,1,0.0011380910873413
484,484,dam thi ngoc anh,1,0.0023326873779296
485,485,vo van do,1,0.0057281255722045
486,486,nguyen thi minh anh,1,0.0007243752479553
487,487,vo van lanh,1,0.0057281255722045
488,488,nguyen thi truc ly,1,0.0029294490814208
489,489,vo ngoc ha,1,0.0220528244972229
490,490,truong manh toan,1,0.0089707374572753
491,491,hoang thi hai yen,1,0.0106765627861022
492,492,cao thi huyen,1,0.0011944770812988
493,493,pham van anh,1,0.002925157546997
494,494,nguyen tuyet em,1,0.0356946587562561
495,495,be van thai,1,0.0048919320106506
496,496,nguyen thi cuc,1,0.001221477985382
497,497,tran van nguyen,1,0.0031261444091796
498,498,tran vu huong giang,1,0.0286186933517456
499,499,le van thanh,1,0.0019289851188659
500,500,ha van hoe,1,0.2658545970916748
501,501,bui thi quyen,1,0.0007590055465698
502,502,nguyen thanh hoa,1,0.0016471147537231
503,503,luu thi van,1,0.0008642077445983
504,504,nguyen thanh an,1,0.0010408163070678
505,505,pham ngoc ha,1,0.0048953294754028
506,506,tran van viet,1,0.0055303573608398
507,507,bui diep quynh,1,0.0093472003936767
508,508,dao xuan dung,1,0.0273337960243225
509,509,nguyen anh tai,1,0.0015761852264404
510,510,nguyen ngoc son,1,0.0008139014244079
511,511,tran nam,1,0.007527470588684
512,512,ngo ky chinh,1,0.1689590215682983
513,513,dang tieu nguyen,1,0.0060611963272094
514,514,le cong tinh,1,0.0186545252799987
515,515,hoang thi hang,1,0.0033507943153381
516,516,trinh cong hoan,1,0.0151677727699279
517,517,nguyen thi thanh,1,0.000886857509613
518,518,nguyen ngoc lan,1,0.0021114945411682
519,519,ninh van sang,1,0.0012882947921752
520,520,ngo hai anh,1,0.014922559261322
521,521,nguyen thi bang chau,1,0.0032659769058227
522,522,dang thi phuong,1,0.0024009346961975
523,523,ly a chan,0,0.5419992208480835
524,524,nguyen tran nhat tan,1,0.0184429883956909
525,525,mai xuan ngoc,1,0.0085653662681579
526,526,nguyen bao long,1,0.0022406578063964
527,527,nguyen van thanh,1,0.0012968778610229
528,528,dao thi bich thuong,1,0.0156590342521667
529,529,phi ngoc minh,1,0.0156162977218627
530,530,vo hoang lam,1,0.0219495296478271
531,531,nguyen ngoc duan,1,0.0238375663757324
532,532,nguyen duc phuong,1,0.0010191798210144
533,533,le nhat thong,1,0.0126701593399047
534,534,tran van trinh,1,0.0044748187065124
535,535,nguyen dinh truong,1,0.0007275938987731
536,536,nguyen thanh phong,1,0.0018571615219116
537,537,nguyen ngoc linh,1,0.0019757747650146
538,538,vo thi thu thuy,1,0.0029942393302917
539,539,van quang dan,1,0.0019086003303527
540,540,doan van hung,1,0.0086238980293273
541,541,luong quoc khang,1,0.002021849155426
542,542,vuong van sang,1,0.0016552209854125
543,543,huynh thi  mua,1,0.0007770061492919
544,544,tran thi phuong lan,1,0.0012798309326171
545,545,ta minh tien hai,1,0.1249073147773742
546,546,nguyen van bin,1,0.0011358261108398
547,547,tran quoc trung,1,0.0017078518867492
548,548,luong to quyen,1,0.0002842545509338
549,549,trinh the hien,1,0.0157100558280944
550,550,phan hong nhung,1,0.0056986808776855
551,551,nguyen thu cam,1,0.0008591413497924
552,552,luu hieu khanh,1,0.0721049904823303
553,553,tran hoang long,1,0.0046766400337219
554,554,hoang thi phuong thao,1,0.0025733113288879
555,555,pham thi huyen,1,0.0010158419609069
556,556,nguyen van tuyen,1,0.0013049244880676
557,557,nguyen van tam,1,0.0012028217315673
558,558,pham ngoc mai,1,0.0050356388092041
559,559,nguyen thang ba,1,0.0012437105178833
560,560,ho thi ngoc ha,1,0.0015825033187866
561,561,vo minh nhat,1,0.0163538455963134
562,562,nguyen thi han,1,0.000886857509613
563,563,nguyen quoc khanh,1,0.0006294846534729
564,564,nguyen van linh,1,0.0009309649467468
565,565,pham quy trong,1,0.00043386220932
566,566,nguyen quang hai,1,0.0006294846534729
567,567,nguyen thi phuong,1,0.0008363723754882
568,568,trinh dinh tai,1,0.0345326662063598
569,569,vo thi kim loan,1,0.0042876005172729
570,570,tran xuan y,1,0.0106096863746643
571,571,le van duc,1,0.0021193027496337
572,572,luong van nghia,1,0.0112255811691284
573,573,nguyen duy bac,1,0.0014826655387878
574,574,phan thi hong thuy,1,0.0018179416656494
575,575,vien thi sau,1,0.0026055574417114
576,576,nguyen ngon duy,1,0.0039432048797607
577,577,nguyen thi hong kha,1,0.0013670325279235
578,578,trinh hung dung,1,0.0359790325164794
579,579,hoang cong vien,1,0.0373693704605102
580,580,ly hoang kha,1,0.0600190758705139
581,581,nguyen trung kien,1,0.0006181001663208
582,582,nguyen vo dinh phuong,1,0.0041377544403076
583,583,van ngoc can,1,0.0116007328033447
584,584,hau din son,1,0.0022481083869934
585,585,nguyen hong son,1,0.0013076663017272
586,586,le thi giang,1,0.0011263489723205
587,587,le van luc,1,0.0015930533409118
588,588,nguyen phuong tu,1,0.0008826851844787
589,589,vi thi minh,1,0.0025200247764587
590,590,nguyen thi quynh tien,1,0.0007051229476928
591,591,trieu thi lieu,1,0.0246973037719726
592,592,nguyen thi phuong dung,1,0.0023579597473144
593,593,ho ngoc truc,1,0.0252237915992736
594,594,pham thi thuy,1,0.0010158419609069
